opportunity_id,account_name,segment,region,product,lead_source,owner,created_date,close_date,stage,amount,sales_cycle_days,close_date_pushed,loss_reason,lost_at_stage,is_won,is_closed
OPP-102491,Cascade Energy,Mid-Market,AMER,Platform Core,Customer Expansion,Hana Alvarez,2023-02-19,2023-03-21,Closed Won,42500.0,30,False,,,True,True
OPP-104460,Atlas Energy,SMB,AMER,Platform Core,Event / Conference,Tomas Haas,2023-02-19,2023-03-25,Closed Lost,20000.0,34,False,No Decision / Stalled,Prospecting,False,True
OPP-103776,Quantum Retail Group,SMB,AMER,Platform Core,Customer Expansion,Tomas Haas,2023-02-19,2023-03-12,Closed Lost,9000.0,21,False,Missing Features,Qualification,False,True
OPP-102762,Pacific Media,SMB,EMEA,Security Suite,Inbound - Website,Ines Osei,2023-02-20,2023-03-27,Closed Lost,10000.0,35,False,Chose Competitor,Qualification,False,True
OPP-103386,Pinnacle Consulting,SMB,EMEA,Platform Core,Inbound - Website,Kai Duarte,2023-02-20,2023-04-06,Closed Lost,13000.0,45,False,No Decision / Stalled,Negotiation,False,True
OPP-104628,Quantum Foods,Enterprise,AMER,Platform Core,Inbound - Website,Noah Bianchi,2023-02-20,2023-08-01,Closed Lost,287500.0,162,False,Chose Competitor,Negotiation,False,True
OPP-105815,Lumen Robotics,Mid-Market,AMER,Analytics Add-on,Inbound - Website,Sofia Moreau,2023-02-21,2023-06-10,Closed Lost,31000.0,109,False,No Decision / Stalled,Prospecting,False,True
OPP-105384,Granite Logistics,SMB,AMER,Platform Core,Customer Expansion,Zara Ito,2023-02-21,2023-03-31,Closed Lost,10000.0,38,False,Price,Prospecting,False,True
OPP-101568,Pacific Foods,Mid-Market,AMER,Platform Core,Customer Expansion,Nadia Vanags,2023-02-21,2023-04-21,Closed Lost,47000.0,59,False,Price,Prospecting,False,True
OPP-100792,Quantum Health,Mid-Market,EMEA,API Enterprise,Inbound - Website,Ava Larsen,2023-02-22,2023-04-26,Closed Won,34500.0,63,False,,,True,True
OPP-100572,Sterling Insurance,SMB,AMER,Analytics Add-on,Inbound - Website,Sofia Moreau,2023-02-22,2023-03-31,Closed Lost,11500.0,37,False,No Decision / Stalled,Prospecting,False,True
OPP-104967,Summit Financial,Enterprise,EMEA,Platform Core,Partner Referral,Jonas Keller,2023-02-22,2023-06-10,Closed Lost,186000.0,108,False,Chose Competitor,Prospecting,False,True
OPP-105148,Quantum Health,Enterprise,EMEA,Platform Core,Outbound - SDR,Kai Duarte,2023-02-23,2023-10-21,Closed Lost,152500.0,240,False,Price,Proposal,False,True
OPP-104638,Ironclad Manufacturing,SMB,AMER,Platform Core,Event / Conference,Noah Bianchi,2023-02-23,2023-03-24,Closed Won,18000.0,29,False,,,True,True
OPP-100055,Solstice Systems,SMB,EMEA,Security Suite,Inbound - Website,Felix Lindqvist,2023-02-23,2023-03-22,Closed Lost,10500.0,27,False,No Decision / Stalled,Qualification,False,True
OPP-104865,Quantum Energy,Mid-Market,AMER,API Enterprise,Event / Conference,Liam Petrov,2023-02-23,2023-03-23,Closed Lost,73000.0,28,False,No Decision / Stalled,Prospecting,False,True
OPP-102575,Vantage Technologies,SMB,AMER,Platform Core,Outbound - SDR,Tomas Haas,2023-02-24,2023-04-11,Closed Lost,8500.0,46,False,Chose Competitor,Qualification,False,True
OPP-104837,Sterling Robotics,SMB,APAC,Security Suite,Inbound - Website,Ethan Sharma,2023-02-24,2023-04-01,Closed Won,13500.0,36,False,,,True,True
OPP-100392,Nimbus Robotics,SMB,AMER,Platform Core,Customer Expansion,Noah Bianchi,2023-02-25,2023-05-20,Closed Lost,14000.0,84,False,Missing Features,Prospecting,False,True
OPP-100235,Cascade Energy,Mid-Market,EMEA,API Enterprise,Inbound - Website,Lena Berzins,2023-02-25,2023-07-08,Closed Lost,38000.0,133,False,Price,Prospecting,False,True
OPP-101435,Redwood Energy,SMB,EMEA,Platform Core,Inbound - Website,Felix Lindqvist,2023-02-26,2023-04-15,Closed Lost,10000.0,48,False,No Decision / Stalled,Qualification,False,True
OPP-100387,Quantum Systems,Enterprise,EMEA,API Enterprise,Event / Conference,Kai Duarte,2023-02-26,2023-06-28,Closed Lost,182000.0,122,False,Chose Competitor,Qualification,False,True
OPP-105744,Ironclad Consulting,Mid-Market,AMER,Platform Core,Partner Referral,Zara Ito,2023-02-26,2023-04-01,Closed Lost,47500.0,34,False,Chose Competitor,Negotiation,False,True
OPP-102874,Meridian Manufacturing,SMB,AMER,Platform Core,Event / Conference,Liam Petrov,2023-02-27,2023-04-15,Closed Lost,11000.0,47,False,Chose Competitor,Negotiation,False,True
OPP-102545,Summit Robotics,Enterprise,AMER,Platform Core,Inbound - Website,Tomas Haas,2023-02-27,2023-10-16,Closed Lost,134000.0,231,False,Price,Qualification,False,True
OPP-104318,Ironclad Consulting,SMB,EMEA,Platform Core,Event / Conference,Lena Berzins,2023-02-27,2023-03-31,Closed Won,10500.0,32,False,,,True,True
OPP-103794,Sterling Foods,SMB,AMER,Analytics Add-on,Outbound - SDR,Tomas Haas,2023-02-28,2023-04-15,Closed Lost,19500.0,46,False,Price,Proposal,False,True
OPP-105783,Apex Financial,Mid-Market,AMER,Security Suite,Inbound - Website,Oscar Chen,2023-02-28,2023-06-03,Closed Won,54000.0,95,False,,,True,True
OPP-101742,Vertex Systems,SMB,AMER,Platform Core,Inbound - Website,Sofia Moreau,2023-02-28,2023-04-04,Closed Lost,14000.0,35,False,Price,Prospecting,False,True
OPP-102274,Redwood Systems,Mid-Market,AMER,Platform Core,Outbound - SDR,Hana Alvarez,2023-02-28,2023-05-25,Closed Lost,32000.0,86,False,Timing / Budget Cycle,Proposal,False,True
OPP-104770,Horizon Energy,Enterprise,AMER,Platform Core,Inbound - Website,Nadia Vanags,2023-03-01,2023-06-08,Closed Lost,100000.0,99,False,Chose Competitor,Prospecting,False,True
OPP-105630,Ironclad Technologies,Enterprise,AMER,Platform Core,Partner Referral,Noah Bianchi,2023-03-01,2023-08-11,Closed Lost,374000.0,163,False,Chose Competitor,Prospecting,False,True
OPP-105439,Falcon Analytics,SMB,APAC,Security Suite,Partner Referral,Ethan Sharma,2023-03-02,2023-03-28,Closed Won,9000.0,26,False,,,True,True
OPP-100801,Cobalt Foods,Mid-Market,AMER,Analytics Add-on,Outbound - SDR,Tomas Haas,2023-03-02,2023-04-29,Closed Lost,45500.0,58,False,Timing / Budget Cycle,Qualification,False,True
OPP-100844,Pinnacle Robotics,Mid-Market,AMER,Platform Core,Event / Conference,Hana Alvarez,2023-03-02,2023-04-18,Closed Lost,43000.0,47,False,No Decision / Stalled,Proposal,False,True
OPP-102869,Pinnacle Insurance,SMB,AMER,Platform Core,Inbound - Website,Zara Ito,2023-03-02,2023-04-13,Closed Lost,10000.0,42,False,No Decision / Stalled,Proposal,False,True
OPP-103721,Vantage Retail Group,SMB,AMER,API Enterprise,Customer Expansion,Hana Alvarez,2023-03-02,2023-04-11,Closed Won,11500.0,40,False,,,True,True
OPP-100674,Horizon Financial,SMB,EMEA,Security Suite,Customer Expansion,Maya Novak,2023-03-04,2023-04-12,Closed Won,24000.0,39,False,,,True,True
OPP-103344,Cascade Technologies,Enterprise,EMEA,Security Suite,Partner Referral,Ava Larsen,2023-03-04,2023-07-07,Closed Lost,77000.0,125,False,Price,Qualification,False,True
OPP-104253,Northwind Financial,SMB,EMEA,Platform Core,Event / Conference,Priya Kimura,2023-03-04,2023-03-17,Closed Lost,9500.0,13,False,No Decision / Stalled,Negotiation,False,True
OPP-103609,Redwood Systems,SMB,APAC,Platform Core,Outbound - SDR,Ethan Sharma,2023-03-05,2023-04-16,Closed Lost,5500.0,42,False,Price,Proposal,False,True
OPP-103045,Apex Foods,Mid-Market,AMER,Analytics Add-on,Partner Referral,Derek Wolf,2023-03-05,2023-04-19,Closed Lost,65500.0,45,False,Missing Features,Prospecting,False,True
OPP-101720,Horizon Analytics,Mid-Market,EMEA,Platform Core,Inbound - Website,Ruth Okafor,2023-03-06,2023-06-10,Closed Won,49000.0,96,False,,,True,True
OPP-101945,Pacific Robotics,Mid-Market,EMEA,Security Suite,Outbound - SDR,Ines Osei,2023-03-06,2023-04-23,Closed Lost,34500.0,48,False,Timing / Budget Cycle,Qualification,False,True
OPP-102984,Cobalt Consulting,SMB,AMER,Platform Core,Event / Conference,Zara Ito,2023-03-06,2023-04-03,Closed Lost,12000.0,28,False,Chose Competitor,Prospecting,False,True
OPP-101425,Granite Logistics,SMB,AMER,Platform Core,Partner Referral,Noah Bianchi,2023-03-06,2023-06-06,Closed Won,11000.0,92,False,,,True,True
OPP-104943,Keystone Technologies,SMB,EMEA,Analytics Add-on,Customer Expansion,Priya Kimura,2023-03-06,2023-04-01,Closed Lost,6500.0,26,False,Timing / Budget Cycle,Negotiation,False,True
OPP-102025,Granite Logistics,SMB,EMEA,Platform Core,Event / Conference,Priya Kimura,2023-03-06,2023-04-08,Closed Lost,7500.0,33,False,Price,Proposal,False,True
OPP-103137,Lumen Health,Enterprise,EMEA,Security Suite,Inbound - Website,Kai Duarte,2023-03-07,2023-06-01,Closed Lost,203500.0,86,False,Price,Proposal,False,True
OPP-102124,Horizon Consulting,SMB,AMER,Analytics Add-on,Event / Conference,Derek Wolf,2023-03-07,2023-04-27,Closed Lost,8500.0,51,False,Timing / Budget Cycle,Prospecting,False,True
OPP-101279,Pacific Energy,SMB,EMEA,Platform Core,Customer Expansion,Priya Kimura,2023-03-07,2023-05-08,Closed Lost,7000.0,62,False,Timing / Budget Cycle,Prospecting,False,True
OPP-100793,Falcon Energy,Mid-Market,APAC,Platform Core,Event / Conference,Marco Silva,2023-03-07,2023-05-28,Closed Won,38500.0,82,False,,,True,True
OPP-104398,Cascade Financial,SMB,EMEA,Platform Core,Customer Expansion,Maya Novak,2023-03-08,2023-04-01,Closed Lost,10000.0,24,False,Timing / Budget Cycle,Prospecting,False,True
OPP-102840,Cobalt Foods,Enterprise,EMEA,Security Suite,Event / Conference,Ava Larsen,2023-03-08,2023-04-29,Closed Lost,189000.0,52,False,No Decision / Stalled,Negotiation,False,True
OPP-100915,Lumen Financial,SMB,EMEA,Security Suite,Event / Conference,Ines Osei,2023-03-08,2023-04-24,Closed Lost,9500.0,47,False,No Decision / Stalled,Prospecting,False,True
OPP-102590,Ironclad Media,SMB,EMEA,API Enterprise,Customer Expansion,Felix Lindqvist,2023-03-08,2023-04-02,Closed Lost,5500.0,25,False,Chose Competitor,Proposal,False,True
OPP-100246,Sterling Manufacturing,Mid-Market,APAC,Platform Core,Inbound - Website,Ethan Sharma,2023-03-08,2023-05-20,Closed Lost,47500.0,73,False,No Decision / Stalled,Prospecting,False,True
OPP-105567,Nimbus Technologies,SMB,AMER,Platform Core,Customer Expansion,Nadia Vanags,2023-03-09,2023-05-07,Closed Won,19500.0,59,False,,,True,True
OPP-101500,Northwind Foods,SMB,AMER,Analytics Add-on,Outbound - SDR,Derek Wolf,2023-03-09,2023-05-05,Closed Won,14500.0,57,False,,,True,True
OPP-104999,Northwind Insurance,SMB,AMER,API Enterprise,Partner Referral,Derek Wolf,2023-03-10,2023-04-14,Closed Won,11000.0,35,False,,,True,True
OPP-104439,Quantum Insurance,SMB,AMER,Analytics Add-on,Event / Conference,Liam Petrov,2023-03-10,2023-04-05,Closed Lost,12000.0,26,False,Missing Features,Negotiation,False,True
OPP-100223,Nimbus Energy,Mid-Market,EMEA,Security Suite,Partner Referral,Maya Novak,2023-03-10,2023-07-25,Closed Lost,104500.0,137,False,Price,Prospecting,False,True
OPP-105949,Cascade Robotics,SMB,AMER,Security Suite,Outbound - SDR,Sofia Moreau,2023-03-10,2023-04-16,Closed Won,13000.0,37,False,,,True,True
OPP-100443,Blue Harbor Energy,Mid-Market,AMER,Platform Core,Inbound - Website,Oscar Chen,2023-03-11,2023-04-29,Closed Won,81500.0,49,False,,,True,True
OPP-101107,Solstice Retail Group,Mid-Market,AMER,Analytics Add-on,Event / Conference,Zara Ito,2023-03-11,2023-04-20,Closed Won,26500.0,40,False,,,True,True
OPP-102242,Meridian Retail Group,Mid-Market,AMER,Analytics Add-on,Event / Conference,Tomas Haas,2023-03-12,2023-06-27,Closed Lost,70500.0,107,False,Price,Prospecting,False,True
OPP-103336,Blue Harbor Technologies,SMB,EMEA,Platform Core,Event / Conference,Kai Duarte,2023-03-12,2023-05-18,Closed Won,10500.0,67,False,,,True,True
OPP-100219,Pacific Robotics,SMB,APAC,Platform Core,Partner Referral,Marco Silva,2023-03-12,2023-06-01,Closed Won,9000.0,81,False,,,True,True
OPP-102016,Cobalt Manufacturing,Enterprise,AMER,Analytics Add-on,Customer Expansion,Noah Bianchi,2023-03-12,2023-07-13,Closed Lost,258500.0,123,False,Timing / Budget Cycle,Prospecting,False,True
OPP-101416,Pinnacle Logistics,SMB,EMEA,Security Suite,Partner Referral,Ruth Okafor,2023-03-12,2023-04-25,Closed Lost,12000.0,44,False,Timing / Budget Cycle,Qualification,False,True
OPP-100523,Vantage Health,Mid-Market,AMER,Platform Core,Outbound - SDR,Sofia Moreau,2023-03-12,2023-05-27,Closed Won,62500.0,76,False,,,True,True
OPP-102484,Vertex Foods,Enterprise,EMEA,API Enterprise,Partner Referral,Lena Berzins,2023-03-13,2023-05-26,Closed Lost,112000.0,74,False,Price,Prospecting,False,True
OPP-103400,Meridian Consulting,Mid-Market,EMEA,Security Suite,Partner Referral,Ines Osei,2023-03-14,2023-07-22,Closed Lost,63500.0,130,False,Missing Features,Prospecting,False,True
OPP-101103,Sterling Manufacturing,SMB,AMER,Platform Core,Outbound - SDR,Liam Petrov,2023-03-14,2023-04-25,Closed Won,13500.0,42,False,,,True,True
OPP-100996,Horizon Foods,SMB,EMEA,Platform Core,Outbound - SDR,Felix Lindqvist,2023-03-14,2023-04-20,Closed Lost,12500.0,37,False,Chose Competitor,Prospecting,False,True
OPP-103829,Apex Energy,Mid-Market,AMER,Platform Core,Inbound - Website,Liam Petrov,2023-03-15,2023-06-18,Closed Won,15000.0,95,False,,,True,True
OPP-103494,Apex Health,Mid-Market,EMEA,Analytics Add-on,Event / Conference,Kai Duarte,2023-03-15,2023-06-09,Closed Lost,32500.0,86,False,No Decision / Stalled,Prospecting,False,True
OPP-105678,Ironclad Media,SMB,APAC,Analytics Add-on,Inbound - Website,Ethan Sharma,2023-03-15,2023-04-15,Closed Won,14500.0,31,False,,,True,True
OPP-105890,Horizon Analytics,SMB,EMEA,Platform Core,Outbound - SDR,Ines Osei,2023-03-15,2023-04-11,Closed Won,10500.0,27,False,,,True,True
OPP-104120,Blue Harbor Energy,SMB,AMER,Analytics Add-on,Event / Conference,Oscar Chen,2023-03-15,2023-05-01,Closed Won,9500.0,47,False,,,True,True
OPP-104916,Vertex Financial,SMB,EMEA,Platform Core,Customer Expansion,Ava Larsen,2023-03-16,2023-04-25,Closed Lost,16000.0,40,False,No Decision / Stalled,Prospecting,False,True
OPP-100594,Meridian Energy,Mid-Market,EMEA,Platform Core,Partner Referral,Ines Osei,2023-03-16,2023-07-15,Closed Lost,43500.0,121,False,Chose Competitor,Qualification,False,True
OPP-101522,Ironclad Analytics,SMB,AMER,Security Suite,Outbound - SDR,Derek Wolf,2023-03-16,2023-04-21,Closed Lost,10000.0,36,False,No Decision / Stalled,Proposal,False,True
OPP-104543,Apex Logistics,Mid-Market,AMER,Platform Core,Partner Referral,Tomas Haas,2023-03-16,2023-06-26,Closed Lost,27500.0,102,False,Price,Prospecting,False,True
OPP-102711,Vertex Systems,Mid-Market,EMEA,Security Suite,Customer Expansion,Lena Berzins,2023-03-16,2023-07-30,Closed Won,37500.0,136,False,,,True,True
OPP-104775,Horizon Retail Group,Enterprise,EMEA,Security Suite,Event / Conference,Ruth Okafor,2023-03-16,2024-01-28,Closed Lost,54000.0,318,False,Timing / Budget Cycle,Prospecting,False,True
OPP-101855,Ironclad Robotics,SMB,EMEA,API Enterprise,Event / Conference,Ava Larsen,2023-03-17,2023-06-01,Closed Lost,7500.0,76,False,Price,Prospecting,False,True
OPP-102933,Quantum Energy,Enterprise,AMER,Security Suite,Customer Expansion,Oscar Chen,2023-03-17,2023-06-02,Closed Lost,140000.0,77,False,Missing Features,Prospecting,False,True
OPP-102926,Falcon Systems,Mid-Market,EMEA,Security Suite,Outbound - SDR,Ava Larsen,2023-03-17,2023-10-13,Closed Won,67500.0,210,False,,,True,True
OPP-102618,Keystone Health,SMB,AMER,Platform Core,Event / Conference,Oscar Chen,2023-03-17,2023-05-09,Closed Lost,8000.0,53,False,No Decision / Stalled,Prospecting,False,True
OPP-101399,Horizon Manufacturing,SMB,EMEA,Platform Core,Customer Expansion,Jonas Keller,2023-03-17,2023-04-24,Closed Won,9000.0,38,False,,,True,True
OPP-103517,Summit Logistics,Mid-Market,AMER,Platform Core,Partner Referral,Liam Petrov,2023-03-18,2023-06-27,Closed Won,19500.0,101,False,,,True,True
OPP-100899,Solstice Energy,SMB,EMEA,Platform Core,Inbound - Website,Maya Novak,2023-03-18,2023-05-15,Closed Won,8000.0,58,False,,,True,True
OPP-101728,Nimbus Consulting,Mid-Market,AMER,Platform Core,Inbound - Website,Nadia Vanags,2023-03-18,2023-07-30,Closed Lost,40000.0,134,False,No Decision / Stalled,Prospecting,False,True
OPP-101604,Sterling Media,SMB,AMER,Analytics Add-on,Outbound - SDR,Zara Ito,2023-03-18,2023-04-18,Closed Lost,10500.0,31,False,No Decision / Stalled,Prospecting,False,True
OPP-104332,Quantum Retail Group,Mid-Market,AMER,Security Suite,Outbound - SDR,Oscar Chen,2023-03-19,2023-05-27,Closed Lost,52500.0,69,False,Price,Qualification,False,True
OPP-100806,Vertex Energy,SMB,AMER,Platform Core,Inbound - Website,Tomas Haas,2023-03-19,2023-05-26,Closed Won,20500.0,68,False,,,True,True
OPP-101341,Blue Harbor Energy,Mid-Market,AMER,Platform Core,Partner Referral,Derek Wolf,2023-03-19,2023-07-16,Closed Lost,40000.0,119,False,Chose Competitor,Proposal,False,True
OPP-104470,Apex Retail Group,SMB,AMER,Security Suite,Inbound - Website,Derek Wolf,2023-03-19,2023-05-01,Closed Won,23500.0,43,False,,,True,True
OPP-100765,Redwood Technologies,SMB,APAC,Security Suite,Event / Conference,Marco Silva,2023-03-19,2023-04-28,Closed Lost,7000.0,40,False,Price,Prospecting,False,True
OPP-104387,Pinnacle Analytics,SMB,EMEA,API Enterprise,Customer Expansion,Ruth Okafor,2023-03-20,2023-04-28,Closed Won,31500.0,39,False,,,True,True
OPP-102046,Apex Technologies,Mid-Market,AMER,Security Suite,Inbound - Website,Sofia Moreau,2023-03-20,2023-05-19,Closed Lost,83000.0,60,False,Price,Prospecting,False,True
OPP-101044,Orion Retail Group,Enterprise,AMER,Platform Core,Inbound - Website,Sofia Moreau,2023-03-20,2023-07-22,Closed Lost,404000.0,124,False,Price,Prospecting,False,True
OPP-101438,Northwind Foods,SMB,EMEA,Platform Core,Customer Expansion,Priya Kimura,2023-03-21,2023-04-20,Closed Won,9500.0,30,False,,,True,True
OPP-103758,Keystone Analytics,SMB,AMER,Platform Core,Outbound - SDR,Nadia Vanags,2023-03-21,2023-04-14,Closed Lost,15500.0,24,False,No Decision / Stalled,Prospecting,False,True
OPP-104861,Solstice Manufacturing,SMB,AMER,Analytics Add-on,Inbound - Website,Tomas Haas,2023-03-21,2023-06-05,Closed Lost,5000.0,76,False,No Decision / Stalled,Prospecting,False,True
OPP-103863,Keystone Media,Mid-Market,AMER,Security Suite,Customer Expansion,Nadia Vanags,2023-03-21,2023-06-04,Closed Won,26500.0,75,False,,,True,True
OPP-101615,Vertex Consulting,SMB,EMEA,Security Suite,Inbound - Website,Ines Osei,2023-03-22,2023-04-15,Closed Lost,14000.0,24,False,No Decision / Stalled,Proposal,False,True
OPP-103995,Granite Financial,Mid-Market,AMER,Platform Core,Event / Conference,Liam Petrov,2023-03-23,2023-06-16,Closed Lost,77500.0,85,False,Timing / Budget Cycle,Proposal,False,True
OPP-105673,Keystone Foods,Mid-Market,EMEA,Analytics Add-on,Outbound - SDR,Jonas Keller,2023-03-23,2023-08-14,Closed Lost,61000.0,144,False,Price,Prospecting,False,True
OPP-103427,Summit Technologies,Mid-Market,AMER,API Enterprise,Partner Referral,Oscar Chen,2023-03-23,2023-06-05,Closed Won,31000.0,74,False,,,True,True
OPP-101184,Summit Manufacturing,Enterprise,APAC,Security Suite,Customer Expansion,Marco Silva,2023-03-23,2023-05-24,Closed Lost,146000.0,62,False,Chose Competitor,Proposal,False,True
OPP-105971,Blue Harbor Retail Group,SMB,AMER,Analytics Add-on,Inbound - Website,Noah Bianchi,2023-03-23,2023-04-27,Closed Lost,14500.0,35,False,No Decision / Stalled,Qualification,False,True
OPP-103933,Quantum Logistics,Mid-Market,EMEA,Platform Core,Customer Expansion,Kai Duarte,2023-03-23,2023-05-06,Closed Lost,68000.0,44,False,Timing / Budget Cycle,Proposal,False,True
OPP-105911,Ironclad Technologies,Mid-Market,EMEA,Platform Core,Inbound - Website,Ruth Okafor,2023-03-24,2023-07-27,Closed Won,42000.0,125,False,,,True,True
OPP-100071,Atlas Insurance,SMB,AMER,Platform Core,Event / Conference,Tomas Haas,2023-03-24,2023-04-14,Closed Lost,7500.0,21,False,Chose Competitor,Proposal,False,True
OPP-104739,Pacific Technologies,Mid-Market,EMEA,Analytics Add-on,Customer Expansion,Ines Osei,2023-03-25,2023-05-28,Closed Lost,45000.0,64,False,Chose Competitor,Qualification,False,True
OPP-105069,Sterling Media,SMB,AMER,Analytics Add-on,Event / Conference,Noah Bianchi,2023-03-26,2023-05-07,Closed Won,12000.0,42,False,,,True,True
